index,labels,FUNDER_001,FUNDER_002,FUNDER_003,FUNDER_004,FUNDER_005,FUNDER_006,FUNDER_007,FUNDER_008,FUNDER_009,FUNDER_010,FUNDER_011,FUNDER_012,FUNDER_013,FUNDER_014,FUNDER_015,FUNDER_016,FUNDER_017,FUNDER_018,FUNDER_019,FUNDER_020,FUNDER_021,FUNDER_022,FUNDER_023,FUNDER_024,FUNDER_025,FUNDER_026,FUNDER_027,FUNDER_028,FUNDER_029,FUNDER_030,FUNDER_031,FUNDER_032,FUNDER_033,FUNDER_034,FUNDER_035,FUNDER_036,FUNDER_037,FUNDER_038,FUNDER_039,FUNDER_040,FUNDER_041,FUNDER_042,FUNDER_043,FUNDER_044,FUNDER_045,FUNDER_046,FUNDER_047,FUNDER_048,FUNDER_049,FUNDER_050,FUNDER_051,FUNDER_052,FUNDER_053,FUNDER_054,FUNDER_055,FUNDER_056,FUNDER_057,FUNDER_058,FUNDER_059,FUNDER_060,FUNDER_061,FUNDER_062,FUNDER_063,FUNDER_064,FUNDER_065,FUNDER_066,FUNDER_067,FUNDER_068,FUNDER_069,FUNDER_070,FUNDER_071,FUNDER_072,FUNDER_073,FUNDER_074,FUNDER_075,FUNDER_076,FUNDER_077,FUNDER_078,FUNDER_079,FUNDER_080,FUNDER_081,FUNDER_082,FUNDER_083,FUNDER_084,FUNDER_085,FUNDER_086,FUNDER_087,FUNDER_088,FUNDER_089,FUNDER_090,FUNDER_091,FUNDER_092,FUNDER_093,FUNDER_094,FUNDER_095,FUNDER_096,FUNDER_097,FUNDER_098,FUNDER_099,FUNDER_100
266286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.37,0,0,0,0,0,0,0,.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.06,0,0,0,0,0,0,0,.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52,0,0,0,0,0,0,0,.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17,0,0,0,0,0,0,0,.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.06,0,0,0,0,0,0,0,.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11,0,.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267334,1,0,.01,0,0,.01,.01,0,0,.01,0,.01,.01,.01,.01,0,.01,.01,.02,0,.01,0,.01,.06,.01,.02,.01,0,.01,.02,0,.01,.01,.02,0,0,0,.01,.01,.01,0,0,.01,0,.01,.02,0,.01,.01,0,.01,.03,.01,.06,.01,.01,0,.02,.01,0,0,0,.01,.01,.1,0,.01,.01,0,.01,.02,.01,.02,0,0,0,.01,0,.01,.01,0,.01,0,.01,.01,.01,0,.01,0,0,.01,.01,.01,.01,.01,0,.01,.01,.01,.01,.04
267342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.05,0,0,0,0,0,0,0,.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33,0,0,0,0,0,0,0,.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,0,0,0,.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,0,0,0,0,0,0,.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.55,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267606,1,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.02,0,0,0,0,.01,0,0,0,0,0,0,0,.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,.01,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0
267655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.37,0,0,0,0,0,0,0,.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.06,0,0,0,0,0,0,0,.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11,0,0,0,0,0,.03,0,0,0,0,0,0,0,0,0,.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.6,0,.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17,0,0,0,0,0,0,0,.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.06,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,.01,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,.05,0,0,0,0,0,0,0,0,0,0,0,0,.06,0,0,0,0,.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.35,0,0,0,0,0,0,0,.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.06,0,0,0,0,0,0,0,.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17,0,0,0,0,0,0,0,.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11,0,.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268256,1,0,0,0,.01,0,0,0,.01,0,0,.01,0,0,0,.06,0,.01,0,0,.01,.01,.01,.01,.02,0,0,0,.02,.02,0,.01,.01,.01,0,0,0,.01,0,0,0,0,0,0,0,.05,0,0,0,0,.01,.01,0,.16,.01,.05,0,.18,0,0,0,.01,0,0,.02,.01,.01,0,0,.01,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,.06
268446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4,0,.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12,0,.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,0,0,0,0,.14,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,0,0,0,.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.09,0,0,0,0,.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.83,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,0,0,0,0,0,0,.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13,0,0,0,0,.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13,0,0,0,0,0,0,0,.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.05,0,0,0,0,0,0,0,.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,.3,0,0,0,0,.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23,0,0,0,0,0,.01,0,0,.01,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,.01,0,.24,0,.34,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02
269456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11,0,0,0,0,0,0,0,.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.78,0,0,0,0,0,0,0,.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,0,0,0,.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,.01,.02,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2,0,0,0,0,.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11,0,.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,0,.1,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,.02,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,.08,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269985,1,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,.2,0,0,0,0,0,0,.01,0,0,0,0,.01,0,0,0,0,0,0,0,.04,0,.04,0,0,0,0,0,0,0,.01,.01,0,0,0,.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,.39,0,0,0,.03,.01,0,0,0,.04,0,0,0,0,0,0,0,0,0,0
270047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.34,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.04,0,0,0,0,0,0,0,0,.19,0,0,0,0,0,0,0,0,0,0,0,0,.05,0,0,0,0,.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,0,0,0,.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17,0,0,0,0,0,0,0,.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14,0,0,0,0,0,0,0,.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17,0,0,0,0,0,0,0,.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270388,1,0,.01,0,.01,.01,.01,.01,.01,.01,0,.01,.01,.01,0,0,0,.01,.02,0,.01,.01,.01,.05,.01,.02,.01,0,.01,.02,0,.01,.01,.01,0,0,0,.01,0,.01,0,0,0,0,0,.03,0,.01,.01,0,.01,.03,.01,.1,.01,.02,0,.1,.01,0,0,.01,.01,.01,.03,0,.01,0,0,.01,.02,.01,.01,0,0,0,0,0,.01,.01,0,.01,0,.01,.01,.01,0,.01,.01,0,.01,.01,.01,.01,0,.01,.01,.01,.02,.01,.04
270406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.42,0,0,0,0,0,0,0,.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.38,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11,0,0,0,0,0,0,0,.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.03,0,0,0,0,0,0,0,.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.08,0,0,0,0,0,0,0,.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270719,1,0,0,0,0,0,0,.02,0,0,0,0,0,.04,0,0,0,.01,.3,0,0,0,.01,0,.01,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,.05,0,0,.01,0,0,.01,0,.19,0,0,.03,0,0,0,0,0,0,0,0,0,0,.01,0,.01,0,.01,0,0,0,0,0,0,.01,0,0,.01,0,0,.02,.01,0,0,0,0,.01,0,0,0,0,0,0,0,.01,0,0
270732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,.08,0,.04,0,0,0,0,0,0,0,0,0,0,0,0,.06,0,0,0,0,0,0,0,.13,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,.04,0,0,0,0,0,0,0,0,0,0,0,0,.09,0,0,0,0,.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.08,0,0,0,0,0,0,0,.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.64,0,0,0,.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13,0,.02,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,.02,0,0,0,0,0,.02,0,0,0,0,0,0,0,0,.08,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19,0,0,0,0,0,.02,0,0,0,0,0,0,.01,.02,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3,0,.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01
271010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.05,0,0,0,0,0,.01,0,0,.01,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,.38,0,.43,0,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01
271093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.09,0,.01,0,0,0,0,0,0,.03,0,0,0,0,0,0,.01,0,0,0,0,0,0,0,0,0,0,0,0,0,.07,0,0,0,0,0,0,0,.02,0,.09,0,.44,0,0,0,0,0,0,0,.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.01,0,0,0,.04
271105,1,0,.01,0,0,.01,.01,0,0,.01,0,.01,.01,.01,.01,0,.01,.01,.02,0,.01,0,.01,.06,.01,.02,.01,0,.01,.02,0,.01,.01,.02,0,0,0,.01,.01,.01,0,0,.01,0,.01,.02,0,.01,.01,0,.01,.03,.01,.06,.01,.01,0,.02,.01,0,0,0,.01,.01,.1,0,.01,.01,0,.01,.02,.01,.02,0,0,0,.01,0,.01,.01,0,.01,0,.01,.01,.01,0,.01,0,0,.01,.01,.01,.01,.01,0,.01,.01,.01,.01,.04
